6,  178.0549,  416.1828, 2530.0056,3.8753,0.6283,-33.4920, 70.8720,
7,  166.2117,  416.8420, 2588.9807,3.8750,0.6284, 44.1960, 40.5840,
8,  163.7217,  413.9264, 2578.7510,3.8751,0.6272,121.8840,-19.9920,
9,  164.4084,  414.0876, 2521.1387,3.8753,0.6263, 95.9880,-80.5680,
10,  165.2845,  414.3545, 2553.9768,3.8753,0.6298, 44.1960,-110.8560,
11,  162.4780,  416.7401, 2446.7039,3.8755,0.6348,-59.3880,-110.8560,
12,  166.7036,  415.0259, 2278.3997,3.8758,0.6540,-111.1800,-80.5680,
13,  173.4309,  415.3700, 2293.8765,3.8760,0.6539,-137.0760,-19.9920,
14,  174.3310,  414.8801, 2518.5244,3.8755,0.6272,-111.1800, 40.5840,
15,  177.7145,  414.9684, 2532.1667,3.8753,0.6302,-33.4920,101.1600,
16,  176.1873,  414.1574, 2506.8748,3.8754,0.6342, 18.3000,101.1600,
17,  171.5582,  414.8245, 2579.8979,3.8750,0.6279, 95.9880, 40.5840,

WAFER ID,"HF02078003",
LOT ID,"Q515100",
Cassette,Left,
SLOT,3,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,SOI: C028Z-STI-OXIPAD,
MATERIAL,"Thermal SiO2 {W}",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,GOF ,
MEAN,   23.8908,   91.7031,  258.9967,0.8858,
MIN,   22.5209,   88.1820,  256.5621,0.8755,
MAX,   24.8228,   95.1372,  260.7786,0.8938,
% STDDEV,  2.8398,  1.9181,  0.5538,  0.5773,
STDDEV,    0.6784,    1.7589,    1.4344,0.0051,
3 % STDDEV,  8.5193,  5.7542,  1.6615,  1.7319,
3 STDDEV,    2.0353,    5.2768,    4.3032,0.0153,
RANGE,    2.3019,    6.9551,    4.2165,0.0183,
Site #,Value,Value,Value,Value, X , Y ,
1,   24.6638,   92.1399,  259.9408,0.8858, -7.2360,-19.9920,
2,   24.5592,   89.4305,  259.5369,0.8803, 70.4520,-19.9920,
3,   24.1966,   92.7140,  259.0076,0.8905, 18.6600,-80.5680,
4,   23.9431,   90.7799,  257.7510,0.8799,-59.0280,-80.5680,
5,   23.8208,   92.8928,  259.6821,0.8913,-84.9240, 10.2960,
6,   24.3958,   91.9674,  260.7143,0.8886,-33.1320, 70.8720,
7,   24.8228,   90.5427,  260.7640,0.8813, 44.5560, 40.5840,
8,   23.3744,   90.4605,  258.7596,0.8814,122.2440,-19.9920,
9,   23.2132,   88.1820,  257.4224,0.8755, 96.3480,-80.5680,
10,   23.5600,   91.1313,  257.6401,0.8855, 44.5560,-110.8560,
11,   23.5078,   92.4566,  256.9358,0.8873,-59.0280,-110.8560,
12,   22.8879,   94.8384,  256.5621,0.8911,-110.8200,-80.5680,
13,   22.5209,   95.1372,  257.3957,0.8938,-136.7160,-19.9920,
14,   23.3573,   92.8188,  259.6935,0.8920,-110.8200, 40.5840,
15,   24.2768,   91.5432,  260.3677,0.8869,-33.1320,101.1600,
16,   24.4967,   91.5067,  260.7786,0.8841, 18.6600,101.1600,
17,   24.5472,   90.4104,  259.9911,0.8828, 96.3480, 40.5840,

WAFER ID,"HF02078003",
LOT ID,"Q515100",
Cassette,Left,
SLOT,3,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,C028-GATE-DEPPOLY,
MATERIAL,"Thermal SiO2",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,2nd RI @ 633.0nm,GOF ,
MEAN,  186.2425,  415.6539, 2507.5264,3.8754,0.6368,
MIN,  175.5805,  411.9690, 2339.1357,3.8748,0.6291,
MAX,  194.0812,  419.0312, 2600.3506,3.8762,0.6573,
% STDDEV,  2.6225,  0.4293,  3.2706,  0.0113,  1.2565,
STDDEV,    4.8842,    1.7846,   82.0106,0.0004,0.0080,
3 % STDDEV,  7.8675,  1.2880,  9.8117,  0.0338,  3.7695,
3 STDDEV,   14.6527,    5.3538,  246.0319,0.0013,0.0240,
RANGE,   18.5007,    7.0622,  261.2148,0.0013,0.0282,
Site #,Value,Value,Value,Value,Value, X , Y ,
1,  175.5805,  417.4571, 2584.7854,3.8750,0.6337, -7.5960,-19.9920,
2,  185.7454,  415.7442, 2581.7927,3.8750,0.6346, 70.0920,-19.9920,
3,  192.4047,  415.9688, 2595.9766,3.8749,0.6383, 18.3000,-80.5680,
4,  189.8182,  417.6911, 2531.5850,3.8752,0.6350,-59.3880,-80.5680,
5,  187.5767,  417.1916, 2600.3506,3.8748,0.6307,-85.2840, 10.2960,
6,  183.7479,  419.0312, 2552.2095,3.8749,0.6305,-33.4920, 70.8720,
7,  179.3144,  417.1955, 2575.0315,3.8751,0.6324, 44.1960, 40.5840,
8,  181.7670,  414.6846, 2533.7288,3.8754,0.6330,121.8840,-19.9920,
9,  188.6753,  414.8989, 2550.5374,3.8753,0.6291, 95.9880,-80.5680,
10,  191.4753,  415.2155, 2553.2227,3.8753,0.6320, 44.1960,-110.8560,
11,  188.7893,  415.3546, 2472.1353,3.8756,0.6353,-59.3880,-110.8560,
12,  194.0812,  412.3956, 2347.9688,3.8762,0.6573,-111.1800,-80.5680,
13,  190.5280,  411.9690, 2339.1357,3.8762,0.6561,-137.0760,-19.9920,
14,  183.8914,  414.6179, 2445.6638,3.8758,0.6360,-111.1800, 40.5840,
15,  185.8197,  415.8966, 2461.8313,3.8757,0.6360,-33.4920,101.1600,
16,  183.6974,  415.5683, 2434.2942,3.8759,0.6403, 18.3000,101.1600,
17,  183.2103,  415.2353, 2467.6997,3.8757,0.6349, 95.9880, 40.5840,

WAFER ID,"HF02078004",
LOT ID,"Q515100",
Cassette,Left,
SLOT,4,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,SOI: C028Z-STI-OXIPAD,
MATERIAL,"Thermal SiO2 {W}",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,GOF ,
MEAN,   23.8717,   92.2756,  258.7353,0.8873,
MIN,   22.5415,   89.6985,  256.3983,0.8826,
MAX,   24.7721,   95.1139,  260.6369,0.8931,
% STDDEV,  2.8439,  1.5192,  0.5874,  0.3189,
STDDEV,    0.6789,    1.4018,    1.5197,0.0028,
3 % STDDEV,  8.5316,  4.5576,  1.7621,  0.9566,
3 STDDEV,    2.0366,    4.2055,    4.5591,0.0085,
RANGE,    2.2306,    5.4154,    4.2386,0.0105,
Site #,Value,Value,Value,Value, X , Y ,
1,   24.6166,   92.3720,  259.8708,0.8872, -7.2360,-19.9920,
2,   24.5802,   90.5196,  259.1896,0.8831, 70.4520,-19.9920,
3,   24.2180,   92.9579,  258.6055,0.8883, 18.6600,-80.5680,
4,   23.9257,   91.3588,  257.3043,0.8826,-59.0280,-80.5680,
5,   23.7826,   92.9943,  259.6949,0.8871,-84.9240, 10.2960,
6,   24.3875,   92.2482,  260.6369,0.8892,-33.1320, 70.8720,
7,   24.7721,   91.1192,  260.6130,0.8860, 44.5560, 40.5840,
8,   23.3479,   92.1920,  258.2943,0.8881,122.2440,-19.9920,
9,   23.1572,   89.6985,  257.0277,0.8826, 96.3480,-80.5680,
10,   23.4541,   92.6805,  257.3761,0.8890, 44.5560,-110.8560,
11,   23.5575,   91.9389,  256.4870,0.8870,-59.0280,-110.8560,
12,   22.8276,   95.1139,  256.3983,0.8913,-110.8200,-80.5680,
13,   22.5415,   95.1079,  257.0909,0.8931,-136.7160,-19.9920,
14,   23.3718,   92.5970,  259.3585,0.8891,-110.8200, 40.5840,
15,   24.3173,   92.3537,  260.2791,0.8876,-33.1320,101.1600,
16,   24.5107,   92.5675,  260.6118,0.8867, 18.6600,101.1600,
17,   24.4506,   90.8649,  259.6611,0.8856, 96.3480, 40.5840,

WAFER ID,"HF02078004",
LOT ID,"Q515100",
Cassette,Left,
SLOT,4,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,C028-GATE-DEPPOLY,
MATERIAL,"Thermal SiO2",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,2nd RI @ 633.0nm,GOF ,
MEAN,  165.8284,  415.0544, 2543.6223,3.8751,0.6301,
MIN,  154.5554,  414.0053, 2366.5884,3.8748,0.6244,
MAX,  174.4812,  416.9131, 2610.8687,3.8759,0.6416,
% STDDEV,  3.3767,  0.1981,  2.6097,  0.0069,  0.6679,
STDDEV,    5.5996,    0.8220,   66.3816,0.0003,0.0042,
3 % STDDEV, 10.1302,  0.5942,  7.8292,  0.0207,  2.0038,
3 STDDEV,   16.7988,    2.4661,  199.1449,0.0008,0.0126,
RANGE,   19.9258,    2.9078,  244.2803,0.0010,0.0172,
Site #,Value,Value,Value,Value,Value, X , Y ,
1,  154.5554,  416.9131, 2527.4812,3.8752,0.6289, -7.5960,-19.9920,
2,  163.6361,  414.7397, 2557.0483,3.8751,0.6300, 70.0920,-19.9920,
3,  162.9914,  415.4937, 2563.5247,3.8750,0.6303, 18.3000,-80.5680,
4,  166.5380,  415.9434, 2559.2825,3.8750,0.6321,-59.3880,-80.5680,
5,  169.7131,  415.4391, 2584.1438,3.8750,0.6289,-85.2840, 10.2960,
6,  174.4812,  415.0573, 2610.8687,3.8748,0.6297,-33.4920, 70.8720,
7,  163.8898,  414.1161, 2599.9241,3.8749,0.6282, 44.1960, 40.5840,
8,  160.9099,  414.0053, 2545.2456,3.8753,0.6279,121.8840,-19.9920,
9,  160.6631,  414.7550, 2569.9148,3.8750,0.6244, 95.9880,-80.5680,
10,  160.4214,  414.7556, 2595.4260,3.8750,0.6276, 44.1960,-110.8560,
11,  160.4965,  416.6041, 2494.8325,3.8752,0.6315,-59.3880,-110.8560,
12,  164.7964,  414.0316, 2366.5884,3.8757,0.6416,-111.1800,-80.5680,
13,  171.0466,  415.1061, 2402.4692,3.8759,0.6376,-137.0760,-19.9920,
14,  170.8633,  414.9413, 2563.6853,3.8752,0.6248,-111.1800, 40.5840,
15,  173.3893,  414.8853, 2578.3867,3.8750,0.6275,-33.4920,101.1600,
16,  172.2648,  414.5316, 2581.6689,3.8750,0.6311, 18.3000,101.1600,
17,  168.4270,  414.6057, 2541.0889,3.8751,0.6286, 95.9880, 40.5840,

WAFER ID,"HF02078005",
LOT ID,"Q515100",
Cassette,Left,
SLOT,5,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,SOI: C028Z-STI-OXIPAD,
MATERIAL,"Thermal SiO2 {W}",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,GOF ,
MEAN,   23.9234,   91.0749,  258.5815,0.8841,
MIN,   22.4835,   87.7239,  255.9635,0.8750,
MAX,   24.8381,   95.3559,  260.5581,0.8928,
% STDDEV,  2.9354,  2.1187,  0.5906,  0.5767,
STDDEV,    0.7022,    1.9296,    1.5271,0.0051,
3 % STDDEV,  8.8062,  6.3561,  1.7717,  1.7302,
3 STDDEV,    2.1067,    5.7888,    4.5813,0.0153,
RANGE,    2.3547,    7.6320,    4.5946,0.0179,
Site #,Value,Value,Value,Value, X , Y ,
1,   24.7091,   91.3357,  259.5943,0.8861, -7.2360,-19.9920,
2,   24.5437,   89.2971,  259.2528,0.8812, 70.4520,-19.9920,
3,   24.3032,   91.6153,  258.3774,0.8829, 18.6600,-80.5680,
4,   23.9883,   90.2968,  257.2323,0.8824,-59.0280,-80.5680,
5,   23.8102,   92.7758,  259.3511,0.8908,-84.9240, 10.2960,
6,   24.4987,   90.8030,  260.4340,0.8829,-33.1320, 70.8720,
7,   24.8381,   90.0521,  260.4186,0.8813, 44.5560, 40.5840,
8,   23.3192,   90.7615,  258.2301,0.8836,122.2440,-19.9920,
9,   23.2272,   87.7239,  257.1596,0.8750, 96.3480,-80.5680,
10,   23.6217,   90.1266,  257.0443,0.8797, 44.5560,-110.8560,
11,   23.5463,   90.2766,  256.3721,0.8793,-59.0280,-110.8560,
12,   22.8702,   94.5792,  255.9635,0.8912,-110.8200,-80.5680,
13,   22.4835,   95.3559,  256.9491,0.8928,-136.7160,-19.9920,
14,   23.4160,   93.2059,  259.2344,0.8928,-110.8200, 40.5840,
15,   24.4368,   90.2742,  260.0562,0.8838,-33.1320,101.1600,
16,   24.5990,   89.9460,  260.5581,0.8800, 18.6600,101.1600,
17,   24.4859,   89.8473,  259.6580,0.8842, 96.3480, 40.5840,

WAFER ID,"HF02078005",
LOT ID,"Q515100",
Cassette,Left,
SLOT,5,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,C028-GATE-DEPPOLY,
MATERIAL,"Thermal SiO2",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,2nd RI @ 633.0nm,GOF ,
MEAN,  181.6592,  411.0525, 2535.3992,3.8756,0.6358,
MIN,  168.5560,  409.1038, 2403.9900,3.8751,0.6304,
MAX,  186.1085,  411.8895, 2612.6912,3.8762,0.6478,
% STDDEV,  2.4123,  0.2258,  2.3922,  0.0073,  0.7489,
STDDEV,    4.3822,    0.9281,   60.6528,0.0003,0.0048,
3 % STDDEV,  7.2369,  0.6773,  7.1767,  0.0220,  2.2468,
3 STDDEV,   13.1465,    2.7842,  181.9584,0.0009,0.0143,
RANGE,   17.5524,    2.7858,  208.7012,0.0010,0.0174,
Site #,Value,Value,Value,Value,Value, X , Y ,
1,  168.5560,  409.1038, 2539.9629,3.8756,0.6380, -7.5960,-19.9920,
2,  182.9652,  411.3015, 2534.2498,3.8756,0.6369, 70.0920,-19.9920,
3,  184.2431,  411.7685, 2595.7324,3.8754,0.6347, 18.3000,-80.5680,
4,  180.0031,  411.8895, 2607.0457,3.8751,0.6347,-59.3880,-80.5680,
5,  181.6123,  411.5508, 2552.7307,3.8754,0.6324,-85.2840, 10.2960,
6,  185.9547,  411.3558, 2519.5894,3.8757,0.6337,-33.4920, 70.8720,
7,  178.5818,  410.9055, 2552.8086,3.8755,0.6321, 44.1960, 40.5840,
8,  183.6676,  411.4976, 2578.2639,3.8755,0.6319,121.8840,-19.9920,
9,  184.5707,  411.3659, 2612.6912,3.8754,0.6314, 95.9880,-80.5680,
10,  181.0161,  411.7013, 2607.7747,3.8753,0.6304, 44.1960,-110.8560,
11,  175.7148,  410.8991, 2570.7100,3.8755,0.6336,-59.3880,-110.8560,
12,  179.5556,  409.2477, 2423.7603,3.8761,0.6460,-111.1800,-80.5680,
13,  183.3047,  409.2739, 2403.9900,3.8762,0.6478,-137.0760,-19.9920,
14,  182.9426,  411.0527, 2496.1340,3.8760,0.6352,-111.1800, 40.5840,
15,  185.4548,  411.5030, 2487.7175,3.8759,0.6369,-33.4920,101.1600,
16,  186.1085,  411.5941, 2507.4507,3.8758,0.6381, 18.3000,101.1600,
17,  183.9548,  411.8822, 2511.1750,3.8756,0.6346, 95.9880, 40.5840,

WAFER ID,"HF02078006",
LOT ID,"Q515100",
Cassette,Left,
SLOT,6,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,SOI: C028Z-STI-OXIPAD,
MATERIAL,"Thermal SiO2 {W}",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,GOF ,
MEAN,   23.8972,   91.5178,  257.1483,0.8858,
MIN,   22.4800,   88.4282,  254.4594,0.8757,
MAX,   24.8432,   94.7880,  259.7356,0.8914,
% STDDEV,  2.9300,  1.7881,  0.7409,  0.4964,
STDDEV,    0.7002,    1.6365,    1.9052,0.0044,
3 % STDDEV,  8.7899,  5.3644,  2.2227,  1.4893,
3 STDDEV,    2.1005,    4.9094,    5.7157,0.0132,
RANGE,    2.3633,    6.3598,    5.2762,0.0157,
Site #,Value,Value,Value,Value, X , Y ,
1,   24.7523,   91.1037,  258.4045,0.8842, -7.2360,-19.9920,
2,   24.5137,   89.7391,  257.9691,0.8825, 70.4520,-19.9920,
3,   24.2356,   91.8888,  256.7427,0.8852, 18.6600,-80.5680,
4,   24.0208,   89.6116,  255.5132,0.8757,-59.0280,-80.5680,
5,   23.8096,   92.3986,  257.8047,0.8897,-84.9240, 10.2960,
6,   24.4318,   91.9274,  259.7356,0.8893,-33.1320, 70.8720,
7,   24.8432,   89.9000,  259.5716,0.8819, 44.5560, 40.5840,
8,   23.3300,   92.1015,  256.3203,0.8889,122.2440,-19.9920,
9,   23.1543,   88.4282,  255.3890,0.8782, 96.3480,-80.5680,
10,   23.5161,   91.0402,  255.4159,0.8855, 44.5560,-110.8560,
11,   23.5680,   91.3823,  254.4918,0.8830,-59.0280,-110.8560,
12,   22.8680,   94.7880,  254.4594,0.8914,-110.8200,-80.5680,
13,   22.4800,   94.6452,  254.8273,0.8892,-136.7160,-19.9920,
14,   23.3750,   91.7885,  257.2674,0.8896,-110.8200, 40.5840,
15,   24.3236,   91.9047,  259.5133,0.8885,-33.1320,101.1600,
16,   24.5168,   92.3966,  259.6456,0.8886, 18.6600,101.1600,
17,   24.5142,   90.7574,  258.4489,0.8870, 96.3480, 40.5840,

WAFER ID,"HF02078006",
LOT ID,"Q515100",
Cassette,Left,
SLOT,6,
STATUS,"",
DATA TYPE,SE,
RECIPE,"C028Z/BTH_LDDSE_PRESPACZ2B_Z",
RCP CNT,1,
MEAS SET,C028-GATE-DEPPOLY,
MATERIAL,"Thermal SiO2",
SITE,1,
RESULT TYPE,3rd Thickness,2nd Thickness,1st Thickness,2nd RI @ 633.0nm,GOF ,
MEAN,  167.6403,  412.7946, 2557.9463,3.8754,0.6326,
MIN,  156.1633,  410.1377, 2408.4856,3.8750,0.6266,
MAX,  175.5143,  415.9680, 2645.3281,3.8760,0.6479,
% STDDEV,  2.9861,  0.3377,  2.6032,  0.0079,  0.9305,
STDDEV,    5.0059,    1.3941,   66.5893,0.0003,0.0059,
3 % STDDEV,  8.9584,  1.0132,  7.8097,  0.0237,  2.7916,
3 STDDEV,   15.0178,    4.1823,  199.7680,0.0009,0.0177,
RANGE,   19.3509,    5.8304,  236.8425,0.0010,0.0213,
Site #,Value,Value,Value,Value,Value, X , Y ,
1,  156.1633,  414.3753, 2591.2222,3.8753,0.6289, -7.5960,-19.9920,
2,  167.4549,  413.5090, 2645.3281,3.8750,0.6350, 70.0920,-19.9920,
3,  172.7825,  413.9550, 2601.2236,3.8751,0.6367, 18.3000,-80.5680,
4,  172.1387,  412.4070, 2557.0947,3.8754,0.6350,-59.3880,-80.5680,
5,  170.2790,  412.9257, 2601.3635,3.8751,0.6285,-85.2840, 10.2960,
6,  164.3347,  412.6922, 2590.8696,3.8751,0.6280,-33.4920, 70.8720,
